"species","leaf","water.potential","fresh.weight","unique_id","inv.water.potential","saturated.water.content","relative.water.content","relative.water.deficit","osm.pot.fullturgor","max.psip","osmotic.potential","pressure.potential","apoplastic.fraction","sym.rwc","sym.rwd","relative.water.deficit.attlp","relative.water.content.attlp","sym.rwd.attlp","sym.rwc.attlp","leaf.waterpotential.attlp","modulus","modulus_sym","cap.ft.bulk","cap.ft.sym","cap.tlp.bulk","cap.tlp.sym"
"same",6,-0.668,0.15318,"same_6",1.49700598802395,0.160006323595511,95.7337163668811,4.26628363311895,-0.920647627037987,0.920647627037987,-0.957937358133341,0.289937358133341,-9.59672683364062,96.1072891897631,3.89271081023691,6.55046266772344,93.4495373322766,5.97687801175535,94.0231219882447,-0.979171513952804,14.0546961907647,15.4034869914904,0.0764735036746565,0.0697771784651356,0.827388550548193,0.754939106716303
"same",6,-0.843,0.15079,"same_6",1.18623962040332,0.160006323595511,94.2400254012403,5.75997459875973,-0.920647627037987,0.920647627037987,-0.971717280431536,0.128717280431536,-9.59672683364062,94.7443917668244,5.25560823317555,6.55046266772344,93.4495373322766,5.97687801175535,94.0231219882447,-0.979171513952804,14.0546961907647,15.4034869914904,0.0764735036746565,0.0697771784651356,0.827388550548193,0.754939106716303
"same",6,-0.978,0.14769,"same_6",1.02249488752556,0.160006323595511,92.3026019730034,7.69739802699658,-0.920647627037987,0.920647627037987,-0.990192650650147,0.0121926506501466,-9.59672683364062,92.9766168667787,7.02338313322134,6.55046266772344,93.4495373322766,5.97687801175535,94.0231219882447,-0.979171513952804,14.0546961907647,15.4034869914904,0.0764735036746565,0.0697771784651356,0.827388550548193,0.754939106716303
"same",6,-1.06,0.14425,"same_6",0.943396226415094,0.160006323595511,90.1526869429598,9.8473130570402,-0.920647627037987,0.920647627037987,-1.01153443083383,-0.0484655691661702,-9.59672683364062,91.0149569776955,8.98504302230454,6.55046266772344,93.4495373322766,5.97687801175535,94.0231219882447,-0.979171513952804,14.0546961907647,15.4034869914904,0.0764735036746565,0.0697771784651356,0.827388550548193,0.754939106716303
"same",6,-1.178,0.12141,"same_6",0.848896434634975,0.160006323595511,75.8782511039498,24.1217488960502,-0.920647627037987,0.920647627037987,-1.18046203608492,0.00246203608492102,-9.59672683364062,77.9904477141319,22.0095522858681,6.55046266772344,93.4495373322766,5.97687801175535,94.0231219882447,-0.979171513952804,14.0546961907647,15.4034869914904,0.0764735036746565,0.0697771784651356,0.827388550548193,0.754939106716303
"same",6,-1.218,0.11799,"same_6",0.821018062397373,0.160006323595511,73.7408355798949,26.2591644201051,-0.920647627037987,0.920647627037987,-1.21073815418117,-0.00726184581883427,-9.59672683364062,76.0401928244039,23.9598071755961,6.55046266772344,93.4495373322766,5.97687801175535,94.0231219882447,-0.979171513952804,14.0546961907647,15.4034869914904,0.0764735036746565,0.0697771784651356,0.827388550548193,0.754939106716303
"same",6,-1.281,0.10989,"same_6",0.78064012490242,0.160006323595511,68.6785356545017,31.3214643454983,-0.920647627037987,0.920647627037987,-1.28904028275608,0.00804028275608504,-9.59672683364062,71.4211680855744,28.5788319144256,6.55046266772344,93.4495373322766,5.97687801175535,94.0231219882447,-0.979171513952804,14.0546961907647,15.4034869914904,0.0764735036746565,0.0697771784651356,0.827388550548193,0.754939106716303
"same",6,-1.39,0.10107,"same_6",0.719424460431655,0.160006323595511,63.1662535135179,36.8337464864821,-0.920647627037987,0.920647627037987,-1.38669370068569,-0.00330629931430537,-9.59672683364062,66.39156336996,33.60843663004,6.55046266772344,93.4495373322766,5.97687801175535,94.0231219882447,-0.979171513952804,14.0546961907647,15.4034869914904,0.0764735036746565,0.0697771784651356,0.827388550548193,0.754939106716303
"umca",1,-0.517,0.195104,"umca_1",1.93423597678917,0.200961988138805,97.0850267789156,2.91497322108435,-2.60622526818894,2.60622526818894,-2.65770556784016,2.14070556784016,-50.4874799150039,98.0629795762872,1.93702042371282,10.9340811387169,89.0659188612831,7.26577463114705,92.7342253688529,-2.81042436902083,23.8357959404605,35.8698886284819,0.050457390358698,0.0335292945215087,0.364980489026225,0.242532129073041
"umca",1,-1.174,0.194634,"umca_1",0.851788756388416,0.200961988138805,96.8511517041551,3.14884829584491,-2.60622526818894,2.60622526818894,-2.66192422442424,1.48792422442424,-50.4874799150039,97.9075679268312,2.09243207316875,10.9340811387169,89.0659188612831,7.26577463114705,92.7342253688529,-2.81042436902083,23.8357959404605,35.8698886284819,0.050457390358698,0.0335292945215087,0.364980489026225,0.242532129073041
"umca",1,-1.429,0.188924,"umca_1",0.699790062981106,0.200961988138805,94.0098183490849,5.99018165091513,-2.60622526818894,2.60622526818894,-2.71426716909095,1.28526716909095,-50.4874799150039,96.0194817174835,3.98051828251654,10.9340811387169,89.0659188612831,7.26577463114705,92.7342253688529,-2.81042436902083,23.8357959404605,35.8698886284819,0.050457390358698,0.0335292945215087,0.364980489026225,0.242532129073041
"umca",1,-1.697,0.187244,"umca_1",0.589275191514437,0.200961988138805,93.1738393584513,6.82616064154868,-2.60622526818894,2.60622526818894,-2.73006174998302,1.03306174998302,-50.4874799150039,95.4639677364495,4.53603226355051,10.9340811387169,89.0659188612831,7.26577463114705,92.7342253688529,-2.81042436902083,23.8357959404605,35.8698886284819,0.050457390358698,0.0335292945215087,0.364980489026225,0.242532129073041
"umca",1,-1.862,0.185664,"umca_1",0.537056928034372,0.200961988138805,92.3876210220222,7.61237897797776,-2.60622526818894,2.60622526818894,-2.7450848337348,0.883084833734796,-50.4874799150039,94.9415200638104,5.05847993618956,10.9340811387169,89.0659188612831,7.26577463114705,92.7342253688529,-2.81042436902083,23.8357959404605,35.8698886284819,0.050457390358698,0.0335292945215087,0.364980489026225,0.242532129073041
"umca",1,-2.106,0.182994,"umca_1",0.474833808167142,0.200961988138805,91.0590115547652,8.94098844523482,-2.60622526818894,2.60622526818894,-2.77085124914116,0.664851249141163,-50.4874799150039,94.058649629667,5.94135037033297,10.9340811387169,89.0659188612831,7.26577463114705,92.7342253688529,-2.81042436902083,23.8357959404605,35.8698886284819,0.050457390358698,0.0335292945215087,0.364980489026225,0.242532129073041
"umca",1,-2.262,0.184434,"umca_1",0.442086648983201,0.200961988138805,91.7755649753083,8.22443502469167,-2.60622526818894,2.60622526818894,-2.75689496877391,0.49489496877391,-50.4874799150039,94.5348044705534,5.46519552944662,10.9340811387169,89.0659188612831,7.26577463114705,92.7342253688529,-2.81042436902083,23.8357959404605,35.8698886284819,0.050457390358698,0.0335292945215087,0.364980489026225,0.242532129073041
"umca",1,-2.459,0.180274,"umca_1",0.406669377795852,0.200961988138805,89.705521760406,10.294478239594,-2.60622526818894,2.60622526818894,-2.79760236255325,0.338602362553252,-50.4874799150039,93.1592460413262,6.84075395867376,10.9340811387169,89.0659188612831,7.26577463114705,92.7342253688529,-2.81042436902083,23.8357959404605,35.8698886284819,0.050457390358698,0.0335292945215087,0.364980489026225,0.242532129073041
"umca",1,-2.615,0.173434,"umca_1",0.382409177820268,0.200961988138805,86.3018930128263,13.6981069871737,-2.60622526818894,2.60622526818894,-2.86721303202029,0.252213032020292,-50.4874799150039,90.8975105471163,9.10248945288367,10.9340811387169,89.0659188612831,7.26577463114705,92.7342253688529,-2.81042436902083,23.8357959404605,35.8698886284819,0.050457390358698,0.0335292945215087,0.364980489026225,0.242532129073041
"umca",1,-2.912,0.158484,"umca_1",0.343406593406593,0.200961988138805,78.8626752092715,21.1373247907285,-2.60622526818894,2.60622526818894,-3.03211289019129,0.120112890191292,-50.4874799150039,85.9540974420816,14.0459025579184,10.9340811387169,89.0659188612831,7.26577463114705,92.7342253688529,-2.81042436902083,23.8357959404605,35.8698886284819,0.050457390358698,0.0335292945215087,0.364980489026225,0.242532129073041
"umca",1,-3.284,0.145204,"umca_1",0.304506699147381,0.200961988138805,72.2544603309295,27.7455396690705,-2.60622526818894,2.60622526818894,-3.19535663127627,-0.0886433687237314,-50.4874799150039,81.5628916872411,18.4371083127589,10.9340811387169,89.0659188612831,7.26577463114705,92.7342253688529,-2.81042436902083,23.8357959404605,35.8698886284819,0.050457390358698,0.0335292945215087,0.364980489026225,0.242532129073041
